0.000000e+00 0.000000e+00
1.000000e-01 0.000000e+00
1.000002e-01 2.170526e+01
1.000005e-01 2.170526e+01
1.000009e-01 2.170526e+01
1.000013e-01 2.170526e+01
1.000019e-01 2.170526e+01
1.000025e-01 2.170526e+01
1.000032e-01 2.170526e+01
1.000041e-01 2.170526e+01
1.000052e-01 2.170526e+01
1.000065e-01 2.170526e+01
1.000080e-01 2.170526e+01
1.000099e-01 2.170526e+01
1.000121e-01 2.170526e+01
1.000148e-01 2.170526e+01
1.000180e-01 2.170526e+01
1.000219e-01 2.170526e+01
1.000265e-01 2.170526e+01
1.000320e-01 2.170526e+01
1.000387e-01 2.170526e+01
1.000467e-01 2.170526e+01
1.000563e-01 2.170526e+01
1.000678e-01 2.170526e+01
1.000816e-01 2.170526e+01
1.000981e-01 2.170526e+01
1.001180e-01 2.170526e+01
1.001418e-01 2.170526e+01
1.001705e-01 2.170526e+01
1.002048e-01 2.170526e+01
1.002460e-01 2.170526e+01
1.002879e-01 2.170526e+01
1.003297e-01 2.170526e+01
1.003716e-01 2.170526e+01
1.004134e-01 2.170526e+01
1.004553e-01 2.170526e+01
1.004971e-01 2.170526e+01
1.005389e-01 2.170526e+01
1.005808e-01 2.170526e+01
1.006226e-01 2.170526e+01
1.006645e-01 2.170526e+01
1.007063e-01 2.170526e+01
1.007482e-01 2.170526e+01
1.007900e-01 2.170526e+01
1.008319e-01 2.170526e+01
1.008737e-01 2.170526e+01
1.009156e-01 2.170526e+01
1.009574e-01 2.170526e+01
1.009993e-01 2.170526e+01
1.010411e-01 2.170526e+01
1.010830e-01 2.170526e+01
1.011248e-01 2.170526e+01
1.011667e-01 2.170526e+01
1.012085e-01 2.170526e+01
1.012503e-01 2.170526e+01
1.012922e-01 2.170526e+01
1.013340e-01 2.170526e+01
1.013759e-01 2.170526e+01
1.014177e-01 2.170526e+01
1.014596e-01 2.170526e+01
1.015014e-01 2.170526e+01
1.015433e-01 2.170526e+01
1.015851e-01 2.170526e+01
1.016270e-01 2.170526e+01
1.016688e-01 2.170526e+01
1.017107e-01 2.170526e+01
1.017525e-01 2.170526e+01
1.017944e-01 2.170526e+01
1.018362e-01 2.170526e+01
1.018780e-01 2.170526e+01
1.019199e-01 2.170526e+01
1.019617e-01 2.170526e+01
1.020036e-01 2.170526e+01
1.020454e-01 2.170526e+01
1.020873e-01 2.170526e+01
1.021291e-01 2.170526e+01
1.021710e-01 2.170526e+01
1.022128e-01 2.170526e+01
1.022547e-01 2.170526e+01
1.022965e-01 2.170526e+01
1.023384e-01 2.170526e+01
1.023802e-01 2.170526e+01
1.024221e-01 2.170526e+01
1.024639e-01 2.170526e+01
1.025058e-01 2.170526e+01
1.025476e-01 2.170526e+01
1.025894e-01 2.170526e+01
1.026313e-01 2.170526e+01
1.026731e-01 2.170526e+01
1.027150e-01 2.170526e+01
1.027568e-01 2.170526e+01
1.027987e-01 2.170526e+01
1.028405e-01 2.170526e+01
1.028824e-01 2.170526e+01
1.029242e-01 2.170526e+01
1.029661e-01 2.170526e+01
1.030079e-01 2.170526e+01
1.030498e-01 2.170526e+01
1.030916e-01 2.170526e+01
1.031335e-01 2.170526e+01
1.031753e-01 2.170526e+01
1.032172e-01 2.170526e+01
1.032590e-01 2.170526e+01
1.033008e-01 2.170526e+01
1.033427e-01 2.170526e+01
1.033845e-01 2.170526e+01
1.034264e-01 2.170526e+01
1.034682e-01 2.170526e+01
1.035101e-01 2.170526e+01
1.035519e-01 2.170526e+01
1.035938e-01 2.170526e+01
1.036356e-01 2.170526e+01
1.036775e-01 2.170526e+01
1.037193e-01 2.170526e+01
1.037612e-01 2.170526e+01
1.038030e-01 2.170526e+01
1.038449e-01 2.170526e+01
1.038867e-01 2.170526e+01
1.039286e-01 2.170526e+01
1.039704e-01 2.170526e+01
1.040122e-01 2.170526e+01
1.040541e-01 2.170526e+01
1.040959e-01 2.170526e+01
1.041378e-01 2.170526e+01
1.041796e-01 2.170526e+01
1.042215e-01 2.170526e+01
1.042633e-01 2.170526e+01
1.043052e-01 2.170526e+01
1.043470e-01 2.170526e+01
1.043889e-01 2.170526e+01
1.044307e-01 2.170526e+01
1.044726e-01 2.170526e+01
1.045144e-01 2.170526e+01
1.045563e-01 2.170526e+01
1.045981e-01 2.170526e+01
1.046400e-01 2.170526e+01
1.046818e-01 2.170526e+01
1.047236e-01 2.170526e+01
1.047655e-01 2.170526e+01
1.048073e-01 2.170526e+01
1.048492e-01 2.170526e+01
1.048910e-01 2.170526e+01
1.049329e-01 2.170526e+01
1.049747e-01 2.170526e+01
1.050166e-01 2.170526e+01
1.050584e-01 2.170526e+01
1.051003e-01 2.170526e+01
1.051421e-01 2.170526e+01
1.051840e-01 2.170526e+01
1.052258e-01 2.170526e+01
1.052677e-01 2.170526e+01
1.053095e-01 2.170526e+01
1.053513e-01 2.170526e+01
1.053932e-01 2.170526e+01
1.054350e-01 2.170526e+01
1.054769e-01 2.170526e+01
1.055187e-01 2.170526e+01
1.055606e-01 2.170526e+01
1.056024e-01 2.170526e+01
1.056443e-01 2.170526e+01
1.056861e-01 2.170526e+01
1.057280e-01 2.170526e+01
1.057698e-01 2.170526e+01
1.058117e-01 2.170526e+01
1.058535e-01 2.170526e+01
1.058954e-01 2.170526e+01
1.059372e-01 2.170526e+01
1.059791e-01 2.170526e+01
1.060209e-01 2.170526e+01
1.060627e-01 2.170526e+01
1.061046e-01 2.170526e+01
1.061464e-01 2.170526e+01
1.061883e-01 2.170526e+01
1.062301e-01 2.170526e+01
1.062720e-01 2.170526e+01
1.063138e-01 2.170526e+01
1.063557e-01 2.170526e+01
1.063975e-01 2.170526e+01
1.064394e-01 2.170526e+01
1.064812e-01 2.170526e+01
1.065231e-01 2.170526e+01
1.065649e-01 2.170526e+01
1.066068e-01 2.170526e+01
1.066486e-01 2.170526e+01
1.066905e-01 2.170526e+01
1.067323e-01 2.170526e+01
1.067741e-01 2.170526e+01
1.068160e-01 2.170526e+01
1.068578e-01 2.170526e+01
1.068997e-01 2.170526e+01
1.069415e-01 2.170526e+01
1.069834e-01 2.170526e+01
1.070252e-01 2.170526e+01
1.070671e-01 2.170526e+01
1.071089e-01 2.170526e+01
1.071508e-01 2.170526e+01
1.071926e-01 2.170526e+01
1.072345e-01 2.170526e+01
1.072763e-01 2.170526e+01
1.073182e-01 2.170526e+01
1.073600e-01 2.170526e+01
1.074019e-01 2.170526e+01
1.074437e-01 2.170526e+01
1.074855e-01 2.170526e+01
1.075274e-01 2.170526e+01
1.075692e-01 2.170526e+01
1.076111e-01 2.170526e+01
1.076529e-01 2.170526e+01
1.076948e-01 2.170526e+01
1.077366e-01 2.170526e+01
1.077785e-01 2.170526e+01
1.078203e-01 2.170526e+01
1.078622e-01 2.170526e+01
1.079040e-01 2.170526e+01
1.079459e-01 2.170526e+01
1.079877e-01 2.170526e+01
1.080296e-01 2.170526e+01
1.080714e-01 2.170526e+01
1.081133e-01 2.170526e+01
1.081551e-01 2.170526e+01
1.081969e-01 2.170526e+01
1.082388e-01 2.170526e+01
1.082806e-01 2.170526e+01
1.083225e-01 2.170526e+01
1.083643e-01 2.170526e+01
1.084062e-01 2.170526e+01
1.084480e-01 2.170526e+01
1.084899e-01 2.170526e+01
1.085317e-01 2.170526e+01
1.085736e-01 2.170526e+01
1.086154e-01 2.170526e+01
1.086573e-01 2.170526e+01
1.086991e-01 2.170526e+01
1.087410e-01 2.170526e+01
1.087828e-01 2.170526e+01
1.088246e-01 2.170526e+01
1.088665e-01 2.170526e+01
1.089083e-01 2.170526e+01
1.089502e-01 2.170526e+01
1.089920e-01 2.170526e+01
